U,sigma_U,TI
12.5865,0.29329,0.023301950502522546
12.1151,0.360819,0.029782585368672152
12.1734,0.321734,0.02642926380468891
11.5055,0.219583,0.019085046282212855
11.194,0.224507,0.02005601214936573
10.2965,0.245823,0.023874423347739523
10.3114,0.113314,0.010989196423376068
10.2581,0.127009,0.012381337674618107
10.2767,0.13072,0.01272003658762054
10.4606,0.126188,0.01206317037263637
10.265,0.140666,0.013703458353628836
10.0462,0.184972,0.018412135931994186
9.83853,0.280682,0.028528855428605695
9.82599,0.273258,0.027809716883489606
9.67108,0.2573,0.026605094777418858
9.44111,0.275168,0.029145725449655817
9.58958,0.299276,0.031208457513259184
9.54387,0.313136,0.03281017029779325
8.84074,0.259213,0.02932028314371874
9.31043,0.446441,0.047950631710887676
10.0223,0.224862,0.0224361673468166
9.82539,0.194908,0.01983717694666573
10.0792,0.186923,0.018545420271450116
10.2513,0.229654,0.02240242700925736
10.6615,0.258345,0.024231580922009097
10.9637,0.221682,0.020219633882722073
11.0886,0.212084,0.01912630990386523
11.2009,0.254309,0.022704336258693496
10.7055,0.364832,0.0340789313904068
10.9176,0.559151,0.05121556019638015
11.013,0.395954,0.035953327885226545
10.8778,0.297372,0.027337513100075383
11.2198,0.31526,0.02809854008092836
11.1884,0.384494,0.03436541417897108
10.9255,0.436497,0.03995213033728434
11.1398,0.254602,0.022855167956336738
11.5119,0.256619,0.02229162866251444
10.9452,0.355858,0.032512699630888424
10.7533,0.307832,0.028626747138087844
10.5433,0.339927,0.03224104407538436
10.9325,0.426957,0.03905392179281957
10.5726,0.489297,0.04627972305771522
10.703,0.525401,0.04908913388769504
10.9082,0.503098,0.04612108322179645
11.0478,0.873608,0.07907529100816452
11.0406,0.837636,0.07586870278789197
10.714,0.834137,0.07785486279634124
11.0122,0.750367,0.06813960879751549
11.0251,0.7902,0.07167281929415606
11.1181,0.886613,0.07974501038846565
11.1802,0.762725,0.06822105150176205
11.2893,0.796902,0.07058914193085487
11.0356,0.783491,0.0709966834607996
10.6403,0.920483,0.08650912098343093
10.4588,0.746029,0.07133026733468467
10.2207,0.667489,0.06530756210435684
10.6084,0.611084,0.057603785679273024
9.84733,0.692264,0.07029966498533105
10.3819,0.826652,0.07962434621793699
9.97136,0.811571,0.08139020153720254
9.31548,0.914181,0.0981356838294967
9.5777,0.715417,0.07469611702183196
9.4908,0.669694,0.07056243941501243
9.59913,0.647325,0.06743579886927253
9.75535,0.744181,0.0762843977919808
9.05544,0.59656,0.06587863207088777
9.34666,0.679612,0.07271174943776708
9.93659,0.447094,0.04499471146540211
9.768,0.615423,0.06300399262899263
10.556,0.70054,0.06636415308829104
11.4071,0.415379,0.03641407544424087
11.9266,0.304968,0.02557040564787953
11.9422,0.203948,0.017077925340389544
11.5204,0.27886,0.02420575674455748
11.7316,0.504509,0.043004279041222
12.3722,0.488793,0.039507363282197186
11.8395,0.471708,0.03984188521474725
11.4444,0.472379,0.04127599524658348
11.2305,0.477179,0.04248955968122524
11.3917,0.414168,0.03635699676079953
11.9041,0.376526,0.03162994262480994
11.8623,0.488811,0.041207101489593084
11.0261,0.469485,0.042579425182068004
11.4456,0.554618,0.04845687425735654
11.2737,0.545309,0.048370011619965056
12.1219,0.432276,0.03566074625265016
12.6346,0.302596,0.023949788675541765
12.8133,0.267158,0.020850054240515715
13.0768,0.302246,0.023113146947265385
13.0193,0.210961,0.016203712949236903
12.898,0.259902,0.020150565979221588
12.4018,0.538009,0.0433815252624619
11.5381,0.674229,0.058435010963676856
11.8218,0.648907,0.05489071038251366
11.1959,0.725655,0.06481435168231228
11.3702,0.79391,0.0698237498021143
11.2844,0.693061,0.061417620786218145
11.4445,0.71499,0.06247455109441217
11.701,0.618076,0.05282249380394837
12.1639,0.59891,0.04923667573722244
12.3204,0.508165,0.04124581994091101
12.606,0.706525,0.05604672378232587
12.3616,0.436207,0.03528726054879627
12.8709,0.390013,0.030301921388558684
12.0147,0.647515,0.05389356371777905
12.5763,0.393322,0.03127485826514953
12.472,0.341109,0.02734998396407954
12.8589,0.314004,0.024419196043207428
12.9388,0.251364,0.01942714934924413
12.7753,0.189276,0.014815777320297763
13.2072,0.209922,0.015894512084317643
13.2741,0.204004,0.015368574893966444
13.4132,0.209026,0.015583604210777443
13.7882,0.284752,0.02065186173684745
13.6154,0.217195,0.01595215711620665
13.3289,0.214205,0.016070718513905874
12.9892,0.213357,0.016425722908262247
12.7773,0.19692,0.015411706698598296
13.0925,0.216132,0.016508077143402713
13.0192,0.224378,0.017234392282167874
12.8721,0.196068,0.015232013424382967
12.812,0.229148,0.0178854199188261
13.0062,0.296631,0.02280689209761498
12.8665,0.348265,0.027067578595577662
12.5253,0.268687,0.021451542078832445
12.7972,0.188777,0.014751430000312569
12.6072,0.222472,0.01764642426549908
12.5412,0.184336,0.014698433961662361
12.6886,0.220803,0.017401683400848005
12.7454,0.182834,0.014345097054623628
12.6389,0.187001,0.014795670509300652
12.7098,0.206499,0.016247226549591653
12.8283,0.220577,0.017194562023027212
12.7107,0.321627,0.025303641813590128
12.3677,0.393677,0.0318310599383879
12.5503,0.192987,0.015377082619538974
11.9944,0.654345,0.054554208630694316
12.396,0.758809,0.06121402065182316
13.0201,0.233895,0.01796414774080076
13.1742,0.460607,0.03496280609069241
11.4775,0.487664,0.042488695273360924
11.1155,0.429498,0.03863955737483694
10.9988,0.511667,0.046520256755282395
11.1507,0.506058,0.04538351852350077
11.5684,0.65311,0.05645638117630787
11.8554,0.765006,0.06452806316109115
10.7218,0.800906,0.07469883788169897
11.3254,0.65076,0.057460222155508854
11.6809,0.666778,0.057082759033978546
11.3713,0.749987,0.06595437636857703
11.621,0.843686,0.07260012047156011
11.9788,0.613118,0.05118359101078573
11.9143,0.733941,0.06160168872699193
12.2051,0.641206,0.05253590712079377
12.5684,0.509965,0.04057517265523058
12.9223,0.538233,0.041651486190538836
13.2555,0.536194,0.040450680849458714
13.7228,0.440623,0.03210882618707552
13.7103,0.352248,0.025692216800507647
13.8924,0.335182,0.024127004693213553
13.7936,0.3782,0.02741851293353439
13.5766,0.481208,0.03544392557783245
13.235,0.411187,0.031068152625613906
13.0801,0.476523,0.03643114349278675
13.1379,0.476096,0.03623836381765731
12.949,0.567806,0.043849409220789254
12.7646,0.747067,0.058526471648151925
12.9464,0.832851,0.06433070197120434
13.1215,0.722676,0.05507571542887627
12.8251,0.631076,0.049206321977996265
12.6089,0.693853,0.05502882884311875
12.7211,0.620296,0.04876119203527997
12.495,0.618063,0.04946482593037215
12.5631,0.783484,0.06236390699747673
12.7786,0.804623,0.06296644389839262
13.9194,0.747657,0.05371330660804345
14.9497,0.568865,0.038051934152524794
15.1718,0.531161,0.035009754940086214
15.2874,0.645958,0.04225427476222249
14.8861,0.747644,0.05022430320903393
14.5508,0.753126,0.05175839129120048
13.5842,0.960015,0.07067144182211688
14.4962,0.669876,0.046210455153764436
14.155,0.665629,0.0470243023666549
13.5598,0.813924,0.06002477912653579
14.1595,0.756583,0.0534328895794343
14.4906,0.792942,0.054721129559852595
14.3956,1.03637,0.07199213648614855
14.6357,1.00954,0.06897791017853605
14.1317,0.850189,0.060161834740335554
13.8926,0.816801,0.058793962253285925
14.0673,0.871187,0.0619299368037932
14.1062,0.810683,0.05746997774028442
13.6992,0.784248,0.05724772249474422
13.4029,0.767318,0.05725014735616918
13.6955,0.542366,0.03960176700376036
13.0752,0.844526,0.06458991067058248
12.0813,0.692336,0.057306415700297146
11.7297,0.746683,0.06365746779542529
11.9961,0.803639,0.06699168896558048
12.5222,0.734256,0.058636341856862215
12.4308,0.56704,0.04561572867393893
11.842,0.815698,0.06888177672690424
11.2586,0.540333,0.04799291208498392
11.7974,0.528055,0.04476028616474817
12.6063,0.437878,0.03473485479482481
12.2524,0.58673,0.04788694459860925
11.5351,0.394108,0.03416598035561027
11.4971,0.452366,0.03934609597202773
11.5831,0.503664,0.043482660082361374
11.601,0.478108,0.04121265408154469
11.2176,0.522615,0.04658884253316218
11.5822,0.609951,0.05266279290635631
11.648,0.60495,0.05193595467032967
11.5564,0.517956,0.044819840088608905
12.539,0.534796,0.042650610096498925
12.5373,0.755098,0.060228119292032575
12.9349,0.533711,0.04126131628385221
13.4023,0.490082,0.03656700715548824
14.2158,0.526334,0.03702457828613233
13.9895,0.583686,0.04172314950498589
14.2597,0.752215,0.05275110977089279
14.4977,0.560474,0.03865951150872207
14.455,0.533547,0.03691089588377724
14.8056,0.551613,0.03725705138596207
14.7795,0.706483,0.047801549443485906
14.1954,0.800709,0.05640623018724376
14.0699,0.878913,0.062467608156419024
14.5225,0.634078,0.043661766224823546
14.9232,0.70062,0.04694837568349952
14.375,0.669028,0.04654107826086956
14.5067,0.75589,0.05210626813817063
14.3046,0.962537,0.06728863442528976
14.2429,1.16474,0.08177688532531999
14.501,1.01866,0.07024756913316323
14.7089,0.791311,0.05379810862810951
15.0416,0.935144,0.062170513775130304
14.7978,0.719633,0.04863108029571963
15.3074,0.678503,0.044325162993062175
15.3449,0.789558,0.051454098755938454
15.5382,0.907326,0.05839325018341893
15.4327,0.620138,0.0401833768556377
15.8029,0.791277,0.05007163242189725
15.7894,0.868409,0.054999493330968874
15.9286,0.912615,0.05729411247692829
16.7625,0.726696,0.043352483221476515
16.4363,0.984982,0.059927234231548464
14.1089,0.899046,0.063721906030945
16.0278,1.06662,0.06654812263691835
16.215,0.782175,0.0482377428307123
15.8974,0.817035,0.05139425314831356
16.0153,0.832037,0.05195263279488989
14.878,0.956956,0.06432020432853879
13.8924,1.05265,0.07577164492816217
13.7653,0.75572,0.05490036541157839
14.0773,0.749664,0.05325339376158781
13.0114,1.04462,0.08028498086293559
13.6159,0.900823,0.06615963689510058
13.4058,0.769545,0.05740388488564652
12.3832,0.721052,0.058228244718651075
12.8182,0.786414,0.061351359785305266
13.3233,0.58668,0.04403413568710455
13.6734,0.594302,0.043464098176020594
13.4041,0.783148,0.05842600398385568
13.3535,0.591575,0.04430111955667053
13.1379,0.662285,0.050410263436317826
13.2849,0.645473,0.04858696715820217
13.347,0.713399,0.05345013860792688
13.0417,0.648224,0.04970394963846738
13.445,0.612423,0.045550241725548536
13.5633,0.518308,0.0382140039665863
13.5998,0.526941,0.03874623156222885
13.3725,0.573782,0.0429076088988596
12.9472,0.570133,0.04403523541769649
13.0485,0.644889,0.04942246235199448
13.3462,0.648588,0.04859720369843102
12.9577,0.668734,0.051609004684473325
13.4652,0.762859,0.05665411579478953
14.093,0.690325,0.04898353792663024
14.2278,0.681155,0.047874934986435004
14.6521,0.632134,0.04314289419264132
15.0263,0.760492,0.05061072918815676
14.4858,0.739914,0.05107857349956509
14.4537,0.906871,0.06274317302835952
14.6579,0.942853,0.06432387995551887
14.6157,0.80597,0.05514412583728456
14.946,0.859206,0.057487354476114014
14.6052,1.02181,0.06996206830443952
13.4723,1.10789,0.08223465926382281
13.9723,1.26975,0.09087623369094565
15.2114,1.19517,0.07857067725521649
14.8567,1.01142,0.06807837541311328
14.2324,1.19639,0.08406101571063208
14.4117,1.08885,0.07555319636128979
14.4631,1.02845,0.07110854519432211
14.7854,0.908856,0.061469828344177364
14.2694,0.884558,0.06198985241145388
15.5589,0.907273,0.05831215574365797
15.9756,0.664744,0.04160995518165202
16.0059,0.680585,0.04252088292442162
15.7407,0.867154,0.05508992611510288
15.3281,0.857222,0.05592487000998167
15.4022,0.932648,0.06055290802612614
15.199,0.888721,0.05847233370616488
15.2198,0.837424,0.05502201080171881
14.6631,0.851268,0.05805511794913763
14.4785,0.722116,0.049875056117691746
14.3368,0.664264,0.04633279392891022
14.2299,0.737025,0.0517941095861531
14.1886,0.693118,0.04885034464288232
14.081,0.706552,0.050177686243874725
14.1462,0.6248,0.04416733822510639
14.3518,0.587104,0.04090803940969077
14.5921,0.719603,0.04931456061841681
14.5546,0.658896,0.04527063608755995
14.2324,0.80721,0.056716365475956265
13.9178,0.786349,0.056499518602077914
13.4447,0.673764,0.05011372511101029
13.3047,0.665441,0.05001548325027997
13.64,0.671905,0.04925989736070381
14.0451,0.908379,0.06467586560437448
14.088,1.05376,0.07479840999432141
14.1031,1.04393,0.0740213144627777
13.9879,1.12972,0.0807640889626034
14.2355,0.85777,0.06025569878121598
13.7593,0.9251,0.06723452501217358
13.4541,1.57696,0.11721036709999182
14.1866,1.2157,0.08569354179295956
13.498,1.21161,0.0897621869906653
13.69,0.904448,0.06606632578524471
13.0457,1.12867,0.08651663000068989
13.2153,1.02395,0.0774821608287364
12.5655,1.06597,0.08483307468863158
11.7701,1.08582,0.09225240227355758
11.9717,0.835252,0.06976887158883033
11.4838,1.22171,0.10638551698914994
11.6018,1.02665,0.08849057904807875
11.5464,1.00826,0.08732245548396037
11.5749,0.956361,0.08262369437316953
11.6929,0.878271,0.07511147790539559
11.703,0.842516,0.07199145518243186
11.2992,0.961662,0.08510885726423109
11.3563,0.868515,0.076478694645263
10.1553,0.955135,0.09405285909820486
10.0769,0.889726,0.0882936220464627
9.67391,0.920937,0.09519801197240826
9.02123,0.803251,0.08904007546642755
9.26265,0.747888,0.08074233615649948
8.93615,0.776082,0.08684746786927257
9.37753,0.522631,0.05573226638571137
8.98354,0.681303,0.07583903450087605
8.54993,0.606573,0.07094479136086494
7.88338,0.593605,0.07529828576067626
7.95988,0.581906,0.07310487092770243
7.87475,0.595914,0.07567402139750469
8.0379,0.420984,0.05237487403426268
8.20681,0.467949,0.05701959713944882
8.56425,0.355745,0.04153837171964854
7.93404,0.311198,0.039223144829116055
7.5003,0.232665,0.031020759169633216
7.21294,0.242595,0.033633303479579754
6.74631,0.194068,0.0287665405236344
6.44739,0.19565,0.0303456127208064
6.47191,0.201025,0.031061155053145054
6.57176,0.162224,0.024685015886155307
6.41183,0.175827,0.02742228037861266
6.30655,0.176606,0.02800358357580611
6.04161,0.200656,0.033212339095042544
5.62052,0.124952,0.022231394959896948
5.50538,0.125464,0.022789344241451088
5.53445,0.182649,0.03300219534009703
5.75115,0.178381,0.031016579292837087
6.18055,0.139224,0.022526150585303894
6.18774,0.122314,0.01976715246600536
6.00266,0.157597,0.0262545271596259
5.57032,0.138382,0.024842737939651582
5.56923,0.176805,0.03174675852855781
5.55734,0.191856,0.03452299121522167
5.33879,0.297802,0.05578080426463674
5.86389,0.120044,0.020471734633494148
5.84412,0.229446,0.03926100080080491
5.38684,0.351272,0.06520928781994638
5.08199,0.218892,0.043072103644438496
5.07161,0.273392,0.0539063532093359
4.67411,0.348659,0.07459366595993676
5.21556,0.2755,0.05282270743697705
5.54985,0.335981,0.060538753299638724
4.8813,0.431405,0.08837912031630916
3.96344,0.195201,0.04925039864360253
4.22909,0.211293,0.049961812115608795
4.63166,0.215812,0.04659495731551971
4.83027,0.296304,0.06134315473048091
4.34617,0.196161,0.04513422162501697
4.47539,0.216388,0.04835064653583263
4.19695,0.332933,0.07932736868440175
4.00114,0.347611,0.08687798977291471
4.01608,0.326402,0.08127377940678474
3.60717,0.255113,0.07072386386003432
3.66899,0.25378,0.06916889934287093
3.98421,0.260389,0.0653552398091466
4.14283,0.363842,0.08782450643642148
3.97347,0.195855,0.04929067037123723
4.04323,0.343234,0.08489104008428904
4.75752,0.211599,0.04447674418604651
4.76634,0.31806,0.06673044726142072
5.15375,0.502031,0.09741081736599565
5.05213,0.523759,0.10367092691597404
5.66282,0.33481,0.059124252580869605
5.37993,0.30992,0.05760669748491151
5.59558,0.430315,0.07690266245858338
5.82583,0.240021,0.04119945140864049
6.37519,0.328962,0.05160034446032196
6.9488,0.233809,0.033647392355514616
6.28956,0.22038,0.03503901703775781
6.32069,0.167156,0.02644584689329804
6.51202,0.124994,0.01919435136869973
6.60829,0.296623,0.04488649862521167
6.70902,0.2829,0.04216711233533362
6.06916,0.322293,0.053103394868482624
6.35046,0.256152,0.040335975661605614
6.63949,0.244963,0.03689485186362205
7.40624,0.332929,0.04495249951392339
7.33012,0.327397,0.04466461667748959
7.09631,0.163698,0.023068045223503485
7.63798,0.265167,0.03471690158916363
8.48558,0.333763,0.0393329625081609
9.08355,0.298551,0.032867216011361194
9.20073,0.162495,0.017661098630217385
9.26185,0.154735,0.016706705463811224
9.04112,0.160901,0.017796578300033623
8.87408,0.252132,0.02841218469970972
8.94551,0.398146,0.04450791514402197
8.19737,0.426416,0.0520186352452067
7.96214,0.23483,0.029493327170835984
8.20708,0.218333,0.026603006184903768
8.07179,0.120495,0.014927915617229883
7.80118,0.183805,0.023561179206222648
9.53236,0.773221,0.08111537961218418
10.1334,0.209673,0.02069127834685298
10.0854,0.31044,0.030781129156999227
10.613,0.284791,0.026834165645905968
10.9794,0.254451,0.023175310126236404
11.117,0.233192,0.02097616263380408
11.3611,0.36499,0.03212629058805925
11.1297,0.297322,0.026714286997852593
11.0013,0.223004,0.020270695281466737
11.3118,0.201583,0.01782059442352234
11.2407,0.284934,0.025348421361658973
10.9641,0.313366,0.0285810964876278
10.8178,0.39114,0.03615707445136719
10.4558,0.316314,0.030252491440157615
10.8405,0.33832,0.03120889257875559
10.9637,0.247951,0.022615631584227955
11.5936,0.383783,0.03310300510626552
11.5828,0.314882,0.027185309251648995
11.6517,0.269834,0.023158337409991677
11.7799,0.207839,0.017643528383093236
11.6186,0.258253,0.022227548930163703
11.5296,0.342663,0.029720285179017484
11.2166,0.403969,0.03601528092291782
11.2953,0.361566,0.032010305171177394
11.658,0.289152,0.024802882141019045
11.6707,0.257867,0.022095247071726633
11.7152,0.337366,0.02879728899207867
11.5637,0.357619,0.03092600119338966
11.672,0.373595,0.03200779643591501
11.5792,0.471232,0.04069642116899268
11.8191,0.483225,0.040885092773561435
12.1681,0.316305,0.025994608854299356
12.6484,0.63171,0.04994386641788685
17.7224,4.99125,0.2816351058547375
22.7231,0.961278,0.04230399901421901
22.7808,1.49481,0.06561709860935525
31.638,6.34699,0.20061287059864719
36.4491,1.37044e-05,3.759873357641204e-07
33.4417,2.94586,0.08808942129138173
41.3758,2.09211e-05,5.056361447996171e-07
41.3758,2.09211e-05,5.056361447996171e-07
41.3758,2.09211e-05,5.056361447996171e-07
41.3758,2.09211e-05,5.056361447996171e-07
39.7701,4.73438,0.11904370368694069
24.4383,2.4457,0.10007651923415294
18.5479,13.9034,0.7495942936936257
13.5137,6.58571e-06,4.873358147657562e-07
13.5137,6.58571e-06,4.873358147657562e-07
13.5137,6.58571e-06,4.873358147657562e-07
13.8338,0.249854,0.018061125648773293
14.0288,7.14063e-06,5.089979185675183e-07
14.0288,7.14063e-06,5.089979185675183e-07
14.0288,7.14063e-06,5.089979185675183e-07
